PREDICTIT_ID,PREDICTIT_CONTRACT_ID,IMAGE,END_DATE,CONTRACT_NAME,CONTRACT_STATUS_NAME,CONTRACT_SHORT_NAME,LAST_TRADE_PRICE,BEST_BUY_YES_COST,BEST_BUY_NO_COST,BEST_SELL_YES_COST,BEST_SELL_NO_COST,LAST_CLOSE_PRICE
7456,31066,""https://az620379.vo.msecnd.net/images/Contracts/small_a898b196-9a0f-454e-99fe-36e21c62f343.jpg"",""NA"",""Gavin Newsom"",""Open"",""Newsom"",0.07,0.08,0.93,0.07,0.92,0.08
7057,31067,""https://az620379.vo.msecnd.net/images/Contracts/small_4d57e9a8-9b8f-4b3b-ae34-807f40b11759.png"",""NA"",""JB Pritzker"",""Open"",""Pritzker"",0.03,0.04,0.97,0.03,0.96,0.03
8042,31092,""https://az620379.vo.msecnd.net/images/Contracts/small_76ae1112-d7aa-4ffa-bd2b-8bbd35699013.jpg"",""NA"",""Will the Alaska at-large first round leader also win the special election?"",""Open"",""First round leader wins AK-AL election?"",0.18,0.19,0.83,0.17,0.81,0.27
8043,31093,""https://az620379.vo.msecnd.net/images/Contracts/small_5ec26d95-b3bf-477f-82c7-3c9abc804410.jpg"",""NA"",""Lisa Murkowski"",""Open"",""Murkowski"",0.99,0.99,0.02,0.98,0.01,0.98
8043,31094,""https://az620379.vo.msecnd.net/images/Contracts/small_5ec26d95-b3bf-477f-82c7-3c9abc804410.jpg"",""NA"",""Kelly Tshibaka"",""Open"",""Tshibaka"",0.01,0.02,0.99,0.01,0.98,0.01
8043,31095,""https://az620379.vo.msecnd.net/images/Contracts/small_5ec26d95-b3bf-477f-82c7-3c9abc804410.jpg"",""NA"",""Edgar Blatchford"",""Open"",""Blatchford"",0.01,0.01,null,null,0.99,0.01
8044,31096,""https://az620379.vo.msecnd.net/images/Contracts/small_c2ae8b21-a2ea-4177-8b63-bae2053741dc.png"",""NA"",""Nick Begich III"",""Open"",""Begich"",0.01,0.01,null,null,0.99,0.01
8044,31097,""https://az620379.vo.msecnd.net/images/Contracts/small_52e41473-286d-484a-b716-1f29fb919397.png"",""NA"",""Sarah Palin"",""Open"",""Palin"",0.01,0.01,null,null,0.99,0.01
8044,31098,""https://az620379.vo.msecnd.net/images/Contracts/small_5ec26d95-b3bf-477f-82c7-3c9abc804410.jpg"",""NA"",""Mary Peltola"",""Open"",""Peltola"",0.99,null,0.01,0.99,null,0.99
8046,31109,""https://az620379.vo.msecnd.net/images/Contracts/small_12f6b79e-2621-42d2-ac4f-7780025d7ca4.jpg"",""NA"",""4.5% to 6%"",""Open"",""4.5% to 6%"",0.99,null,0.01,0.99,null,0.98
8046,31110,""https://az620379.vo.msecnd.net/images/Contracts/small_12f6b79e-2621-42d2-ac4f-7780025d7ca4.jpg"",""NA"",""3% to 4.5%"",""Open"",""3% to 4.5%"",0.01,0.01,null,null,0.99,0.01
8046,31111,""https://az620379.vo.msecnd.net/images/Contracts/small_12f6b79e-2621-42d2-ac4f-7780025d7ca4.jpg"",""NA"",""1.5% to 3%"",""Open"",""1.5% to 3%"",0.01,0.01,null,null,0.99,0.01
8046,31112,""https://az620379.vo.msecnd.net/images/Contracts/small_12f6b79e-2621-42d2-ac4f-7780025d7ca4.jpg"",""NA"",""< 1.5%"",""Open"",""< 1.5%"",0.01,0.01,null,null,0.99,0.01
8046,31113,""https://az620379.vo.msecnd.net/images/Contracts/small_12f6b79e-2621-42d2-ac4f-7780025d7ca4.jpg"",""NA"",""6% to 7.5%"",""Open"",""6% to 7.5%"",0.01,0.01,null,null,0.99,0.01
8046,31114,""https://az620379.vo.msecnd.net/images/Contracts/small_12f6b79e-2621-42d2-ac4f-7780025d7ca4.jpg"",""NA"",""7.5% to 9%"",""Open"",""7.5% to 9%"",0.01,0.01,null,null,0.99,0.01
8046,31115,""https://az620379.vo.msecnd.net/images/Contracts/small_12f6b79e-2621-42d2-ac4f-7780025d7ca4.jpg"",""NA"",""9% to 10.5%"",""Open"",""9% to 10.5%"",0.01,0.01,null,null,0.99,0.01
8046,31116,""https://az620379.vo.msecnd.net/images/Contracts/small_12f6b79e-2621-42d2-ac4f-7780025d7ca4.jpg"",""NA"",""10.5% to 12%"",""Open"",""10.5% to 12%"",0.01,0.01,null,null,0.99,0.01
8046,31117,""https://az620379.vo.msecnd.net/images/Contracts/small_12f6b79e-2621-42d2-ac4f-7780025d7ca4.jpg"",""NA"",""12% to 13.5%"",""Open"",""12% to 13.5%"",0.01,0.01,null,null,0.99,0.01
8046,31118,""https://az620379.vo.msecnd.net/images/Contracts/small_12f6b79e-2621-42d2-ac4f-7780025d7ca4.jpg"",""NA"",""≥ 13.5%"",""Open"",""≥ 13.5%"",0.01,0.01,null,null,0.99,0.01
8051,31151,""https://az620379.vo.msecnd.net/images/Contracts/small_933bac49-93a0-4bcc-9925-f92117250c67.png"",""NA"",""33.5% to 35%"",""Open"",""33.5% to 35%"",0.01,0.01,null,null,0.99,0.01
8051,31152,""https://az620379.vo.msecnd.net/images/Contracts/small_933bac49-93a0-4bcc-9925-f92117250c67.png"",""NA"",""32% to 33.5%"",""Open"",""32% to 33.5%"",0.01,0.01,null,null,0.99,0.01
8051,31153,""https://az620379.vo.msecnd.net/images/Contracts/small_933bac49-93a0-4bcc-9925-f92117250c67.png"",""NA"",""30.5% to 32%"",""Open"",""30.5% to 32%"",0.01,0.01,null,null,0.99,0.01
8051,31154,""https://az620379.vo.msecnd.net/images/Contracts/small_933bac49-93a0-4bcc-9925-f92117250c67.png"",""NA"",""29% to 30.5%"",""Open"",""29% to 30.5%"",0.02,0.04,0.98,0.02,0.96,0.05
8051,31155,""https://az620379.vo.msecnd.net/images/Contracts/small_933bac49-93a0-4bcc-9925-f92117250c67.png"",""NA"",""39.5% to 41%"",""Open"",""39.5% to 41%"",0.01,0.01,null,null,0.99,0.01
8051,31156,""https://az620379.vo.msecnd.net/images/Contracts/small_933bac49-93a0-4bcc-9925-f92117250c67.png"",""NA"",""38% to 39.5%"",""Open"",""38% to 39.5%"",0.01,0.01,null,null,0.99,0.01
8051,31157,""https://az620379.vo.msecnd.net/images/Contracts/small_933bac49-93a0-4bcc-9925-f92117250c67.png"",""NA"",""36.5% to 38%"",""Open"",""36.5% to 38%"",0.01,0.01,null,null,0.99,0.01
8051,31158,""https://az620379.vo.msecnd.net/images/Contracts/small_933bac49-93a0-4bcc-9925-f92117250c67.png"",""NA"",""35% to 36.5%"",""Open"",""35% to 36.5%"",0.01,0.01,null,null,0.99,0.01
8051,31159,""https://az620379.vo.msecnd.net/images/Contracts/small_933bac49-93a0-4bcc-9925-f92117250c67.png"",""NA"",""< 29%"",""Open"",""< 29%"",0.97,0.97,0.05,0.95,0.03,0.97
8051,31160,""https://az620379.vo.msecnd.net/images/Contracts/small_933bac49-93a0-4bcc-9925-f92117250c67.png"",""NA"",""≥ 41%"",""Open"",""≥ 41%"",0.01,0.01,null,null,0.99,0.01
8052,31161,""https://az620379.vo.msecnd.net/images/Contracts/small_f042e761-4dfe-4273-afc8-a663b979618e.jpg"",""NA"",""4.5% to 6%"",""Open"",""4.5% to 6%"",0.01,0.01,null,null,0.99,0.01
8052,31162,""https://az620379.vo.msecnd.net/images/Contracts/small_f042e761-4dfe-4273-afc8-a663b979618e.jpg"",""NA"",""3% to 4.5%"",""Open"",""3% to 4.5%"",0.01,0.01,null,null,0.99,0.01
8052,31163,""https://az620379.vo.msecnd.net/images/Contracts/small_f042e761-4dfe-4273-afc8-a663b979618e.jpg"",""NA"",""13.5% to 15%"",""Open"",""13.5% to 15%"",0.01,0.01,null,null,0.99,0.01
8052,31164,""https://az620379.vo.msecnd.net/images/Contracts/small_f042e761-4dfe-4273-afc8-a663b979618e.jpg"",""NA"",""< 3%"",""Open"",""< 3%"",0.01,0.01,null,null,0.99,0.01
8052,31165,""https://az620379.vo.msecnd.net/images/Contracts/small_f042e761-4dfe-4273-afc8-a663b979618e.jpg"",""NA"",""6% to 7.5%"",""Open"",""6% to 7.5%"",0.01,0.01,null,null,0.99,0.01
8052,31166,""https://az620379.vo.msecnd.net/images/Contracts/small_f042e761-4dfe-4273-afc8-a663b979618e.jpg"",""NA"",""7.5% to 9%"",""Open"",""7.5% to 9%"",0.01,0.01,null,null,0.99,0.01
8052,31167,""https://az620379.vo.msecnd.net/images/Contracts/small_f042e761-4dfe-4273-afc8-a663b979618e.jpg"",""NA"",""9% to 10.5%"",""Open"",""9% to 10.5%"",0.01,0.01,null,null,0.99,0.01
8052,31168,""https://az620379.vo.msecnd.net/images/Contracts/small_f042e761-4dfe-4273-afc8-a663b979618e.jpg"",""NA"",""10.5% to 12%"",""Open"",""10.5% to 12%"",0.01,0.01,null,null,0.99,0.01
8052,31169,""https://az620379.vo.msecnd.net/images/Contracts/small_f042e761-4dfe-4273-afc8-a663b979618e.jpg"",""NA"",""12% to 13.5%"",""Open"",""12% to 13.5%"",0.01,0.01,null,null,0.99,0.01
8052,31170,""https://az620379.vo.msecnd.net/images/Contracts/small_f042e761-4dfe-4273-afc8-a663b979618e.jpg"",""NA"",""≥ 15%"",""Open"",""≥ 15%"",0.99,null,0.01,0.99,null,0.99
8054,31180,""https://az620379.vo.msecnd.net/images/Contracts/small_c2ae8b21-a2ea-4177-8b63-bae2053741dc.png"",""NA"",""Nick Begich III"",""Open"",""Begich"",0.01,0.01,null,null,0.99,0.01
8054,31181,""https://az620379.vo.msecnd.net/images/Contracts/small_52e41473-286d-484a-b716-1f29fb919397.png"",""NA"",""Sarah Palin"",""Open"",""Palin"",0.16,0.21,0.82,0.18,0.79,0.2
8054,31182,""https://az620379.vo.msecnd.net/images/Contracts/small_5ec26d95-b3bf-477f-82c7-3c9abc804410.jpg"",""NA"",""Mary Peltola"",""Open"",""Peltola"",0.81,0.82,0.19,0.81,0.18,0.81
8055,31183,""https://az620379.vo.msecnd.net/images/Contracts/small_6854cdad-81e5-4591-b5b2-36449f865eb3.jpg"",""NA"",""4.5% to 6%"",""Open"",""4.5% to 6%"",0.01,0.01,null,null,0.99,0.01
8055,31184,""https://az620379.vo.msecnd.net/images/Contracts/small_6854cdad-81e5-4591-b5b2-36449f865eb3.jpg"",""NA"",""3% to 4.5%"",""Open"",""3% to 4.5%"",0.01,0.01,null,null,0.99,0.01
8055,31185,""https://az620379.vo.msecnd.net/images/Contracts/small_6854cdad-81e5-4591-b5b2-36449f865eb3.jpg"",""NA"",""1.5% to 3%"",""Open"",""1.5% to 3%"",0.01,0.01,null,null,0.99,0.01
8055,31186,""https://az620379.vo.msecnd.net/images/Contracts/small_6854cdad-81e5-4591-b5b2-36449f865eb3.jpg"",""NA"",""< 1.5%"",""Open"",""< 1.5%"",0.01,0.01,null,null,0.99,0.01
8055,31187,""https://az620379.vo.msecnd.net/images/Contracts/small_6854cdad-81e5-4591-b5b2-36449f865eb3.jpg"",""NA"",""6% to 7.5%"",""Open"",""6% to 7.5%"",0.01,0.01,null,null,0.99,0.01
8055,31188,""https://az620379.vo.msecnd.net/images/Contracts/small_6854cdad-81e5-4591-b5b2-36449f865eb3.jpg"",""NA"",""7.5% to 9%"",""Open"",""7.5% to 9%"",0.01,0.01,null,null,0.99,0.01
8055,31189,""https://az620379.vo.msecnd.net/images/Contracts/small_6854cdad-81e5-4591-b5b2-36449f865eb3.jpg"",""NA"",""9% to 10.5%"",""Open"",""9% to 10.5%"",0.01,0.01,null,null,0.99,0.01
8055,31190,""https://az620379.vo.msecnd.net/images/Contracts/small_6854cdad-81e5-4591-b5b2-36449f865eb3.jpg"",""NA"",""10.5% to 12%"",""Open"",""10.5% to 12%"",0.99,null,0.01,0.99,null,0.99
8055,31191,""https://az620379.vo.msecnd.net/images/Contracts/small_6854cdad-81e5-4591-b5b2-36449f865eb3.jpg"",""NA"",""12% to 13.5%"",""Open"",""12% to 13.5%"",0.01,0.01,null,null,0.99,0.01
8055,31192,""https://az620379.vo.msecnd.net/images/Contracts/small_6854cdad-81e5-4591-b5b2-36449f865eb3.jpg"",""NA"",""≥ 13.5%"",""Open"",""≥ 13.5%"",0.01,0.01,null,null,0.99,0.01
